pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,player_name,equipe,positions
6.796751458655593,-1.3425011551195531,-3.2836429150817072,0.31137219044331654,1.6926321332847787,0.2825162884965242,1.9045390375948719,0.3148473924742604,-0.7284729914962225,-0.8862337198160497,1.0477640255418907,0.2898967032159503,0.05419676505648708,0.047094750919944826,0.6603574330380843,0.09681766419537659,0.7984291556561831,-0.1802532197328544,-0.45581959790761706,0.16540607691309742,0.7133075764310862,0.08435334202186506,-0.7550795221549579,-0.1467331503409185,-0.3113534585023008,-0.0457528075606998,-0.2589245224363787,0.2572919332603933,-0.09592523114542148,Moussa Niakhate,Lyon,DF
5.840146762891686,1.2860989114186796,-0.022810284962600413,-0.3269288832510312,1.2977390860691254,1.2317045277669598,0.9427395087962719,1.1039375472903383,0.1986980672947042,-1.5621987042306498,1.4932804739228407,0.6994344366656537,0.10693006935160959,0.05324674173485436,-0.3647331348292126,0.1460468869520365,0.338890454309462,0.17634813055516865,-0.3583273851469785,-0.6918514861992491,-1.521023593558859,-0.690468156132348,-0.4752660105827315,-0.5323391480069612,-1.1067230038157185,0.3921018144511969,0.1227662750093877,0.1931760203553586,0.689167063645149,Guela Doué,Strasbourg,DF
8.99901179083762,2.0157881940389495,-5.966620155847854,-0.900984707763618,0.826453985578845,-1.4033868893435832,0.8604717336721978,0.4942461025719955,0.29998029161914513,-1.5767667697016794,1.4566898422352068,0.72150906549098,0.2307609384073407,-0.045683515348032146,-0.2213194261196515,-0.8540612500950291,0.17330168867293527,1.1192000566896794,0.1239683045357331,-1.0085587596499517,0.06725023443248468,-0.5811829644590096,0.25033262699609093,-0.7057413406890626,-0.29136511461808623,-0.16376629738516954,-0.8097603765758419,-0.45732733801653525,1.1207929994485277,Alexsandro Ribeiro,Lille,DF
2.272223371306983,1.7515931645323444,4.344932422454812,1.3637197642528187,-2.8902708817306197,-1.9353823429025878,1.2079762614480805,0.6037134794671677,-1.4319449200144647,-0.982744869598796,1.1678639042908532,1.3135555636925877,-1.3228803194977725,0.1436383174057114,-0.7062288024106514,0.20669318674575338,0.5062963493543133,0.11934631057301508,-0.47030559867056093,-0.1596079298544034,0.6319612080131362,-0.6806081499131275,0.2243453711174717,0.24879393274530606,-0.6366965728096539,-0.23257716392756514,-0.4543877059457718,-0.5150879587071547,0.2695637503659712,Cristian Cásseres Jr.,Toulouse,MF
4.651653658217388,2.4701086910733263,1.8828428224121248,-3.297543272437681,-3.7933878086251287,0.7444832534047733,-0.20340620147969554,0.5296919753893613,0.569352087832159,-1.1881295257776447,2.223763305869739,1.8926492635822605,2.522945864941533,0.21131400205374823,-0.10046448732753528,-0.615782175177387,-0.9399926808888577,0.44178540564224655,-1.2047775566066001,0.6287488394984918,-0.2327686381309567,1.0358657531409377,-0.029831182308273904,-0.37593595998594387,0.20586719661782066,0.36068634707842,-1.0470824458513726,-0.04125910897054155,0.18182533544150667,Benjamin André,Lille,MF
-6.524300157606404,5.820128939126821,0.6385749622725018,5.948119266185467,-1.4458162469462468,-2.4719372606524472,1.5169984885824965,-0.12548840979607698,-2.838511947659109,-1.627978494693486,0.6339488061589853,0.8785523482080422,-0.9805980438351924,0.8435063322401205,-0.27386413141662136,-0.31866927616421675,1.283332215764227,-0.6214853753275705,-0.4265097227231082,-0.2936588285557216,-0.5159913417926499,-1.830407496282197,-0.33873563741391927,-1.2556069146402795,1.9949240248424451,1.7137530661428608,1.0567325060570125,2.033503636933098,1.9932425602274022,Gaëtan Perrin,Auxerre,"MF,FW"
-5.434654773337516,5.380454395858553,0.9642480044073376,4.715682220600985,1.503345519259148,0.6881505756853481,1.2283824943775254,-0.9799108431478254,-1.2994840876817324,-1.8213453514506848,0.021346724497452556,1.7858587654964657,0.5147304318038604,-0.518619813474566,0.7775693855927498,0.7465908734074347,0.5952327781349467,0.6013698831335276,-0.26068359103452404,0.643290746729936,1.5534010403669458,1.1491833025701357,-0.4465732259698914,-0.27456003402603374,2.026108445725499,-0.2923022538096468,-1.4878035585819516,-1.5686072475126944,-0.6421101429221399,Junya Ito,Reims,"FW,MF"
-1.9486543931178146,3.5011014754173186,2.1971870461505136,2.0356444937496123,0.8562563228470063,-0.5182114330931435,2.194674152352953,-0.9983890999517093,0.2583372308396624,-0.3208491736350781,-0.4337282249202008,1.709473321832284,0.8765386228855311,0.14957232647740065,-0.6351888753154893,-0.3900798795258128,0.5327358752316338,0.8020672615954001,-0.05046860276798574,-0.21717833993284755,-0.2399111877928073,0.6319575106720952,0.9412715429358424,-0.23648166388861608,-0.21426813631004749,0.7999535549434279,-0.2080050462301265,-0.24448848607282314,0.8326684375933551,Aron Dønnum,Toulouse,"DF,MF"
3.3673971825613633,3.799825445263083,0.413972541207643,3.388985310796257,-0.53233872787034,2.4983736805038963,2.8574371983547393,0.06917568695363936,2.2059391276350673,-0.6020124797435832,-0.8157560473843801,1.0717860452837276,-0.26668113199023546,1.0108717609240871,-1.7142217551919317,0.0811560020339175,-0.6780286670911194,0.18008103816618265,0.8317147992518096,-0.7287982928853556,0.18127270478996457,0.09741394172516205,-0.1505801016531787,-0.1391799909020228,-0.4529514904694143,0.8053632345436192,-0.2736878319505128,0.13558771842929002,0.36609499194704287,Kenny Lala,Brest,DF
3.2733385624077505,1.6070737475797925,2.2085520798931197,2.06936310503829,0.7384623414787529,3.3402979956264613,2.216124757713221,0.8427773534921411,-0.1699006947021607,0.797132583026755,0.7759831609783254,0.6569447726101735,1.7722203779036603,0.315194971284014,-0.9558836923825371,0.7208098457899542,0.2132268506583929,0.5815025171732693,0.6086714002678839,0.1498286781962302,1.04667627813653,-0.6487672270185981,-0.9263094325918458,1.3232186328705602,-1.0364128584585215,1.1211252383574826,0.11234819341176468,-0.859907546912319,-0.08963999886564311,Florent Hanin,Angers,DF
6.802823351180058,9.029626862676487,-3.5371429840385322,-3.2644084835352376,-2.89740637325396,0.3690654842281843,-0.1265226680662166,-0.4246615825609005,-1.0693638264897833,-0.6239543393097455,2.771719386448904,-0.04006114827817886,-1.091546935978557,-0.824482679329013,-0.08951010427789204,-0.5180737462830846,0.05065391727275932,-0.47835587264628565,0.3421147564708233,-0.39509134482827357,0.564905311376161,-1.6948666326798827,-0.8765330844641565,-0.012488079280105575,-0.6764526383991659,-1.2102583593812275,1.331952417093837,0.5048876020497126,-1.7517995890201619,Pierre Højbjerg,Marseille,MF
-1.6232529807274605,-0.6463164681751716,1.6254828611196832,-1.9686532967157624,-0.30046629014528176,-0.04688664698087608,1.7130698893544287,0.7133436513157226,-0.5633587875444929,-0.4158306201484661,1.494992525395438,0.9417545103505014,-0.5528328072005954,-0.8483626915187457,-0.6437691398755272,-0.17029208307608612,-0.8604206938676738,-0.8702487213233137,-1.0452028611992294,-0.08433267199468215,0.09839955523927985,-0.19214566459000243,-0.4014077587692294,0.597283144948245,0.1391548392580184,-0.7199282096645367,-0.029640306882342496,-1.0806149269828906,0.05168314637196557,Mahdi Camara,Brest,"MF,FW"
-5.548367824450823,-2.0219373738982807,-1.1856420988063823,-0.22502513773608762,1.7285554683897144,0.5914534448045083,1.5551135042142976,-1.7904056506327504,-0.40941990561137476,-1.1573953139402993,-0.6810994494246649,1.5568345702857815,-0.6795961893790504,0.6839241937003229,-0.2736603830269418,-0.458095673209703,-0.2797313072091938,-1.552288673770937,0.4333014217843454,-0.47265451695484284,0.1158839628875903,0.07315575025460928,0.8717690615354512,0.9168788399418105,0.24756881839171885,0.7289892157149274,0.730291340760318,-0.4917603407947094,-0.04414288075698315,Keito Nakamura,Reims,"FW,MF"
4.2373436626424095,-6.288126163735213,-0.7745693060260571,2.5730766157382474,-1.6699541790375803,-0.5157696369156918,2.6872784856544065,3.1064448322113285,0.9731935541291865,-0.4590288183902715,-2.113894696325214,0.6726326285849287,0.0210523384149809,-0.002863282808018783,0.2605584590672254,0.5539676013750556,-1.8208114185032511,0.06231821072165369,-0.06989395625570403,1.59037016530762,0.08428960889364,-1.4915568604695322,0.3409995806357644,0.5781459178973354,-0.05497542063839501,-0.7635743613064564,0.18138647507614625,-0.3007564297617059,0.295800379262814,Jubal,Auxerre,DF
5.022617945886736,-2.1171694690401055,-2.589953969465443,-0.15237298243586708,0.3009394473155026,-0.003917958637469678,1.3766004821283297,0.16126824115605998,-2.0709522214480485,0.3856455084755693,0.8762445911209025,0.4132042070332928,-1.2824015600071845,-0.4314118567905788,1.1028751856550143,-0.738850245654146,0.41559975600368687,0.9327691375347075,-0.0695302958864305,-0.3403981313996079,0.9339095247635855,-0.4153917248332614,-0.09200246355991358,-0.2098562155375674,-0.44907929580435235,0.6770746995614815,0.7166442484750449,-1.4521424073393994,0.956441133752555,Ismaël Doukouré,Strasbourg,"DF,MF"
3.410391885553282,-2.3248785419136007,1.32081983138704,1.6333173452736314,1.1600705174854635,2.5205852286879105,1.0692516948413968,1.1687563242773538,-1.3596385617532514,0.08040332093593694,-0.020306043317720027,0.8385844018834454,0.2785647888620382,-0.4288858148038794,-0.22650891661497555,0.669106360588754,-0.27689770543813114,-0.5870478415732144,0.7269233758842163,1.4252655698236179,-1.65976691804227,-0.3625997646932605,0.05923558365647585,-0.547607975707887,-0.14772415413286516,-0.8120357287777538,0.5190888236250567,-0.44565707291510953,-0.5802381283167439,Léo Pétrot,Saint,DF
4.497428421784293,-4.348271639631021,-2.618775303486248,1.1238893309404714,0.6374524603510507,0.21489722367212694,0.8334250579925997,-0.055413861778881086,-0.9146593942480732,-0.12635767793344396,0.5988891681407693,1.43544351881574,-0.4011729203368803,-0.7161790030955435,-0.2898872017393462,-0.5929956825765831,-1.4500176201973585,-0.8370223370753045,0.9877108639683657,1.0075482896605108,-0.10855803513877764,-0.7784682230129754,0.2728811005090603,-0.7898761527079504,0.12292849737703791,0.28204413432907977,-0.850092222175052,-0.5915043182041191,0.35634966357963077,Jean-Charles Castelletto,Nantes,"DF,MF"
-0.5711114913892158,3.8576632142838303,2.389257533356191,-2.1069055937270043,-2.4880310760438062,1.095897102188254,-0.336013229773619,1.3100329969047135,-1.42796265879047,-2.359372447011883,-0.04451810748393579,2.1715770900407985,1.1482304367361862,-0.9818434048003208,-0.9301524693561583,-0.027000921758443562,-0.3124336204275817,-0.20766107641003764,0.5740924497236696,0.27946549236140833,0.2415065103746612,1.2139506420555974,-0.6666879091552483,-0.612265651217886,1.2580066240862768,-0.7214236357470135,0.5548488566923023,-1.7068792421129189,0.1839844567739337,Adrien Thomasson,Lens,MF
-3.485159876931433,3.0396357138212395,-3.0170972773277143,0.2286654693675346,3.3096399858676264,2.335841797786949,2.2159154707539863,-1.3544551975798553,-2.3211823432224796,1.137341570774497,0.07913608677818167,0.9021682126738895,-0.8604001129987404,0.32731753488142934,-0.317117953939579,0.40929757487835744,-0.0618375928491793,0.16972760650067667,0.5457347917120474,-0.9916812885992153,-0.20131518104298884,0.28177342335525807,-0.15445037780491064,0.7984414167365632,0.693490429740431,-1.0012387911333962,-1.0256818978934477,-0.12632261216103077,-0.05250644137402141,Luis Henrique,Marseille,"DF,FW"
-9.563563494852989,3.2399665543503984,-0.5443320106987503,3.687262081598578,2.882259943996244,-1.460294551276428,3.721544135208843,0.9154821319694818,1.8942410142476827,-0.9924415736741505,0.3185624947353276,0.5381158635391177,-1.7811632709397456,0.2428850473683518,-0.5385948800070431,0.4107571529100507,-0.8114514725430938,1.6614764444626462,0.15952594623544356,0.7439080057081667,-0.06224074224477182,0.9057920481821066,-2.0766988673706415,-0.3100591976154463,1.4066801697772973,0.12013693764432692,-1.2647720950140582,0.6319971239694082,-0.28036213358721873,Moses Simon,Nantes,"FW,MF"
5.2656124231949155,-4.131380563452677,-3.0034766692663704,0.9258990273357642,0.443401006075395,-0.37450655945770145,0.6821128060575727,1.8593741505930765,-1.1246771672246687,-2.166893658527454,-0.6849001139956234,0.4898586820303644,1.2370073221794484,-0.5617995341617908,0.9370891017978328,-0.9528994265662271,-0.3013979568885883,0.9530603501764354,-0.44479968887130855,0.13244901892516023,-0.10169284443840652,0.007695470722815815,0.7643516310637416,1.165659524662027,-0.2909474058941578,-0.054343956186816436,0.09799784799946071,-0.22396218970871973,-0.12709235992411216,Charlie Cresswell,Toulouse,DF
-6.804766503772173,-4.830245331208134,-2.8211990469950066,-0.2114017398172812,-2.174590369663109,1.7422698371176792,3.211296024801373,-0.06896306987522753,2.7363906412442356,-0.27414491621931814,-1.0976490073059713,0.7439384209962583,-2.5652433710891054,-0.8787204497742792,0.5921708517366374,0.4631448443504376,0.6041654936750247,0.678272627524409,0.8475873604069988,-0.6348688150029305,-0.4340139850218654,0.050379681307483215,-0.23828915387371,-0.08905663726799533,-0.6033324371089056,0.9643326272278108,0.11165855963340064,0.5245377681127729,0.28796966969307564,Arnaud Kalimuendo,Rennes,"FW,MF"
4.533682824613819,-0.02592938705367663,0.11905287570459332,-1.102377608251124,-1.3751976383679898,-0.3513902012447984,1.9228726694583627,-1.7501254205442436,-0.4143925084522455,0.18008561053812125,0.45209148825114553,0.7182355409389574,-0.6756636784814499,0.2767539855388983,0.23241921844319902,-1.100728028659622,-0.4145838394676758,-0.3569535811221088,0.05765686529727862,-0.3672776411594964,-1.2271433943161507,0.211747548775808,-0.15541650214560407,0.5903941739799827,-0.6063516129297225,-0.23558192619158527,0.007207093771137959,0.14157836909349586,-0.5647044004407259,Pierre Ekwah Elimby,Saint,MF
-2.7305060022172687,2.67767168715176,0.7324294815899589,-0.4346461408977436,3.5523577803247757,-0.9492033560663604,1.588092831226262,0.8369200866795137,-0.8258099750196907,0.048319453594478826,0.7437608040599787,0.9236106920160599,-0.3416720770453696,-0.35751653184197923,0.1820940714379988,1.2339396890256544,0.1452921237210272,0.8626800961378033,0.6758382695803234,0.01032606836842301,-0.9039091921576958,-0.6210317195344167,0.5053422877800402,0.05904689533730294,-0.2979054988463808,0.4051407908196232,-0.38502734840244723,0.3066031251367967,-0.942817138714725,Diego Moreira,Strasbourg,"DF,MF"
-8.518214400755525,-1.2908581761597075,0.19943189472138478,-2.6014798301827686,0.6480258103623754,-1.74123256096575,1.4285288034406571,1.2956905577816547,-1.9222133953458758,-0.5087570164739974,0.9738503446412955,1.0805060157997426,-0.11926994769442945,0.012355002472644688,-1.21861040184127,1.205028403752148,-0.6616842550941106,1.0089475806687072,-0.1317838593507543,0.24956533999658764,-0.5717229447085934,0.008961858469508286,-0.08938761611895955,-0.4448723850800001,-0.38699740972612645,1.0387683628851976,0.7933098809321817,-0.6910387319785063,-0.6645825812844441,Evann Guessand,Nice,"FW,MF"
-7.217234826901515,-3.914234406131867,-2.8923569175571906,-0.5345323543642231,-2.623720673977982,2.5234716899897203,2.7895047480094757,1.0982133898506243,1.9511653853622626,0.41869722824003724,-1.1528658649864536,0.7975295493187051,-2.7043669172177163,-0.01914084591994582,0.7314022444067426,0.6059734902124952,-0.0027254094475563143,0.416176598134247,0.3690772166740774,-0.16376178780294343,-0.12156279921107971,0.1942898630218667,-0.3290382300012525,-0.25649666104583885,0.17964658261802485,-0.12872613510175232,0.1014202653250719,0.28141178295693026,-0.13697202930570543,Jonathan David,Lille,FW
5.2410100223908564,2.853318222773527,-1.9275462222218989,-0.952814077919873,0.5567294696451015,0.04480015836718745,-0.5007929684455541,-0.7044736396052825,0.7370083616879397,1.0712660344770193,0.9051391186368738,2.726380814927712,-0.4367511546711935,-0.024509847726491348,-0.1340233489197703,0.28921607799020554,0.24440246923222658,-0.5683607407232946,-0.9340894908374899,0.35360875352855126,0.08842468233005385,-0.2957328226040131,-0.07113480773604806,0.3395124242143319,-0.8631032632388154,0.3712685730226645,0.12622034166452414,-0.2863165833692887,0.9070128417163468,Facundo Medina,Lens,DF
0.6628993123852631,-1.7359830741600961,0.37516847338202525,2.368988317448433,2.0158767158827415,1.5336922959837276,1.935330868052378,-0.5814116887208576,-0.19881890024278476,0.7916046291813521,0.8511607192453831,0.37945668847240765,-0.16798569450803205,0.005078123284951287,0.17526608863620777,-0.7182535460877948,1.2090879821007907,-0.09408335914169527,0.8032540729756819,0.6979749141602323,0.7360222080354614,0.13113804672144339,-0.19490611873398697,1.1486167451528948,-0.8193614419459253,-0.24916794211395948,0.6309737466687312,0.05126061100652456,0.007336554526854993,Sergio Akieme,Reims,DF
-6.30284481547301,5.259584027053186,-0.8330679485481327,2.8500942484850507,1.2003944214216413,-2.859395031174628,1.67272626026843,-0.39007112379656983,-0.5480492770709385,0.6476286892535253,0.21247973950306723,0.7528692423434157,0.32265559386114634,0.3113928181736048,-0.04616905564001772,-0.7258779095958793,0.34688802761993637,0.8798916401974415,-0.37260051340889644,-0.2821703844826935,-0.48627590192673065,-1.2598163274227605,-0.16308204072216315,-0.542376509255641,-1.256069879008866,-0.842424265032457,0.38714434527722835,-0.3407689863649146,-0.06375997017263538,Dilane Bakwa,Strasbourg,"MF,DF"
5.235058214055262,-3.845191774668824,-0.9442687536149152,0.6271644460442384,0.05871574098898485,0.9042527142046598,1.208165068415317,0.4035843813237519,-1.4474075176546186,-0.5548208996029107,0.33067458545989115,0.8271846038360402,-0.18374760141406288,-0.12608430109614727,0.36153378113152596,0.05732804424763394,0.1284034954677509,-0.7896951794968557,0.07461902943856741,-0.7725914102025818,-0.28861932110677435,-0.41818113450966565,-0.13435831682874563,-0.7756862158723419,-0.10326319020540581,0.29112881618254893,-0.36482588011842315,0.01467726217242274,-0.506597265109087,Mark McKenzie,Toulouse,DF
-4.926812659006608,-6.6386036844954415,-1.6432281869676917,-0.32443172265377235,-3.172865005602406,1.7433560130718184,-0.8574184333336355,0.7396933040837801,-0.4027622954884994,-1.8595050865288885,2.212265606607974,1.85774549751166,2.6200732554039496,0.22348017590577773,-0.28968337323034504,-0.22187009003072844,-0.5416516872015671,0.35965488559541753,-0.7500191018342142,0.4715715365748093,-0.40792490676051896,0.987933280783502,0.6061430225624034,0.7440800483695809,0.3548763930884594,-0.2669299502049245,-0.6733559328403399,0.6318675657650763,0.8296559824185274,Ludovic Ajorque,Brest,FW
4.7932268909118285,-2.309385667607196,0.4076384621751564,1.5949163686440961,-0.1703237622439225,-1.423302499757942,3.0238209061487726,0.753183091739225,0.26457316536714715,0.175025090789101,-0.3188257193803844,0.5621129138182592,2.01403955958845,1.408992210015847,-0.8763912927631445,-0.10505721525645917,0.3638270650261673,0.08926161940615461,-0.2690911058377461,-1.3713217878250679,-1.3132024319418334,0.5243689016594395,1.1711813794984396,0.2823366163786579,0.14252801156364586,-0.5425624603157435,0.5511749708253759,-0.3833828608051044,0.406222260585613,Clément Akpa,Auxerre,DF
-1.5852763170922486,2.3027864243953986,-1.7594839253418437,-3.245222311600329,0.1584149907002555,1.9335126789426362,-0.5154907222335253,-0.25201847572999075,-0.6077711983111534,-0.5890257010299116,1.7148044325019993,1.0806544536228504,-0.5392265512951044,0.6078085096411918,0.5924280461371405,0.08750508468719327,-0.2721624277945627,-0.5751489400994181,0.0350843634477314,1.0868986394075433,-0.7231288751172098,-0.8546414337969923,-0.03781845593521371,-0.5707054253965,0.698819660440601,-0.2407475586337019,-0.11126203406325369,-0.28149087707928927,-0.0800811660502572,Adrien Rabiot,Marseille,MF
1.9436916849562693,-0.5696264114425682,2.2634162008232948,1.0844592812566194,1.0812697550374881,1.791532889405664,2.251236794953081,-0.39893914063373204,-0.03321484039207238,0.20997913409468238,1.8568726324933873,0.5821064992303889,0.0957826744153304,0.4775596704929704,-1.4446205612705447,1.3350759985745813,-0.22273453334982304,-0.11909824448459412,0.47954832315923623,0.05925925205477615,1.8720854341889472,-0.6480371846049783,0.5313905839937109,0.4454165018525758,-0.6923016532568173,0.5134008682915189,-1.3286458314864953,0.14744855878001722,-0.4375984627200202,Loïc Nego,Le Havre,"DF,FW"
4.182407027996117,2.337285848050653,-1.1042073676472959,-0.7527926564591979,0.9139912514787835,2.5503341968506206,0.5907010794535653,0.34114144795118756,-0.4818248053889213,-0.09215777547191648,2.00989558209677,-0.0033821600464008267,-0.35574250023635207,0.06203161026231103,0.23567232404730334,-0.4692594364114661,0.6533806200695302,-0.17028399375702488,1.1017841486597457,0.2654648387668608,0.03841076844235142,-0.8226832872348037,-1.3749728071659573,-0.21848301180687382,-0.27294478257205546,0.006667969341578968,0.8834033822585328,0.037588982137232115,0.01730713687220747,Michael Amir Murillo,Marseille,DF
-0.14264630555643232,0.653576298977527,2.52324108089929,-2.6199825118610387,-1.1372595177371616,-0.7833461839155804,1.2408627667402086,0.3371790202237732,-0.47574876007148764,0.755386976946922,-0.11953783038625793,1.290879254264318,0.4113717475794441,-0.452807009988922,0.7050148958602657,-0.4333596631699759,-0.21088573634702235,-0.363099681110007,-1.1515599907899938,0.6128917775104967,0.025784761667157343,0.12370329659793254,0.4628012975973356,-0.2470719533493712,-0.33519065304301177,-0.7425286969466359,0.11709316304921333,-0.37274628819876116,0.080953069907842,Hicham Boudaoui,Nice,MF
5.645451688136863,-4.379015644886207,-1.2413390995329188,1.8283075604058459,-0.3130011192483354,-1.0624487804221154,1.382807216571623,0.9911079163407701,-0.8171529239847176,-1.2041918592657748,-1.2949978731558918,0.8967429822392297,1.4695339792128184,0.6628471700654207,-0.4810961875045169,-0.872575048777899,-1.7447743424359037,1.1370209224294563,-0.38618744094723867,0.42374785998032594,0.38338165843204014,0.5041372972746473,0.8711840527011985,0.4821255325908621,-0.027765161719465553,-0.4673900891155128,0.022413436429424942,-0.06534398230800627,0.04950947782116708,Brendan Chardonnet,Brest,DF
